25.0, 1070, 373 
26.0, 977, 326 
27.0, 942, 308 
28.0, 907, 282 
29.0, 879, 268 
30.0, 837, 239 
31.0, 814, 226 
32.0, 800, 220 
33.0, 776, 207 
34.0, 741, 171 
35.0, 730, 164 
36.0, 740, 158 
37.0, 741, 155 
38.0, 765, 147 
39.0, 774, 140 
40.0, 786, 135 
41.0, 751, 127 
42.0, 687, 155 
43.0, 664, 157 
44.0, 649, 161 
45.0, 632, 163 
46.0, 663, 238 
47.0, 675, 270 
48.0, 684, 291 
49.0, 692, 316 
