381, 661 
993, 578 
736, 546 
444, 528 
1201, 480 
1026, 476 
817, 429 
1027, 381 
994, 305 
675, 287 
616, 283 
880, 249 
567, 221 
1100, 211 
680, 171 
 
380, 661 
992, 579 
444, 529 
158, 497 
1201, 486 
324, 487 
1026, 476 
817, 429 
1029, 380 
994, 305 
674, 286 
616, 284 
880, 249 
567, 222 
1099, 211 
680, 171 
 
378, 662 
992, 581 
445, 530 
160, 497 
1201, 490 
1026, 476 
817, 429 
1028, 379 
995, 305 
673, 285 
614, 285 
880, 249 
566, 222 
1098, 213 
681, 172 
 
376, 662 
992, 582 
737, 545 
446, 530 
162, 497 
1201, 493 
1026, 476 
816, 428 
1028, 377 
996, 305 
673, 285 
613, 286 
881, 250 
565, 223 
1096, 214 
681, 172 
 
993, 584 
737, 545 
447, 531 
164, 497 
1201, 496 
1026, 476 
816, 428 
1028, 376 
997, 305 
613, 287 
672, 284 
881, 250 
564, 223 
1095, 215 
681, 172 
 
373, 663 
994, 585 
447, 532 
166, 497 
1200, 498 
1027, 477 
239, 421 
816, 427 
1028, 375 
998, 304 
612, 288 
671, 283 
882, 250 
564, 224 
1090, 219 
681, 172 
 
371, 663 
995, 587 
447, 532 
168, 497 
1027, 477 
816, 427 
1028, 374 
212, 369 
999, 304 
611, 288 
669, 282 
882, 249 
563, 224 
1088, 220 
681, 172 
 
370, 664 
945, 645 
995, 588 
449, 533 
1067, 518 
1198, 522 
170, 498 
1028, 479 
816, 427 
1028, 372 
1000, 304 
610, 289 
668, 282 
882, 249 
562, 225 
1086, 222 
681, 172 
 
368, 664 
948, 645 
996, 589 
1196, 528 
449, 533 
1066, 518 
172, 498 
1027, 478 
816, 427 
1028, 371 
1000, 304 
609, 290 
666, 281 
882, 249 
561, 225 
681, 172 
389, 111 
 
366, 665 
952, 644 
997, 590 
1195, 532 
173, 498 
1030, 478 
242, 412 
817, 426 
1028, 370 
1001, 303 
608, 290 
665, 281 
883, 249 
559, 225 
1083, 224 
681, 172 
 
365, 665 
997, 591 
1195, 535 
739, 543 
449, 534 
175, 497 
1035, 479 
817, 426 
817, 426 
1028, 369 
1002, 303 
607, 291 
663, 281 
883, 249 
559, 226 
1082, 224 
681, 171 
398, 108 
 
363, 665 
1000, 599 
451, 535 
177, 497 
1037, 477 
819, 426 
1028, 368 
1003, 303 
605, 291 
661, 280 
883, 248 
557, 226 
1082, 225 
681, 172 
401, 107 
 
362, 665 
947, 641 
1040, 598 
1001, 600 
1193, 539 
447, 557 
178, 497 
1036, 476 
820, 425 
1028, 367 
1003, 303 
605, 292 
660, 281 
883, 248 
556, 226 
1082, 225 
680, 171 
 
361, 666 
948, 640 
1041, 600 
1001, 601 
1193, 541 
448, 557 
1062, 531 
179, 497 
1034, 476 
821, 424 
1027, 366 
1004, 302 
604, 293 
658, 281 
883, 248 
555, 226 
1081, 225 
681, 171 
400, 108 
 
359, 666 
950, 640 
1042, 601 
1000, 600 
1192, 543 
450, 557 
1064, 533 
181, 497 
1034, 480 
821, 423 
1027, 364 
1004, 302 
603, 293 
657, 283 
883, 247 
554, 227 
1080, 226 
682, 171 
 
953, 639 
1042, 601 
1000, 600 
1192, 546 
451, 557 
183, 496 
853, 427 
773, 415 
1028, 364 
1004, 302 
602, 293 
656, 285 
883, 247 
553, 227 
1079, 226 
682, 171 
 
357, 667 
1042, 601 
1000, 601 
1191, 548 
1066, 548 
452, 557 
185, 496 
853, 426 
772, 414 
1029, 363 
1005, 302 
601, 294 
655, 288 
883, 247 
552, 228 
1078, 227 
682, 171 
 
356, 667 
1042, 601 
1000, 602 
1191, 549 
1066, 549 
454, 557 
187, 496 
854, 426 
771, 413 
1033, 364 
1007, 302 
600, 295 
654, 291 
883, 246 
551, 229 
1077, 228 
683, 171 
 
354, 667 
960, 637 
1042, 601 
1000, 603 
1189, 548 
1067, 550 
455, 557 
740, 541 
189, 495 
854, 425 
772, 413 
1035, 364 
1008, 302 
599, 296 
654, 294 
883, 245 
551, 230 
1075, 229 
682, 170 
 
502, 605 
1000, 604 
1068, 551 
456, 556 
740, 541 
191, 495 
854, 424 
772, 413 
1038, 363 
598, 297 
1008, 303 
653, 295 
882, 245 
549, 230 
1073, 231 
682, 170 
383, 108 
 
