915, 364 
1461, 284 
 ,   
910, 360 
1469, 331 
 ,   
896, 353 
1490, 375 
 ,   
879, 341 
1516, 447 
 ,   
867, 338 
1524, 487 
 ,   
869, 335 
1547, 518 
 ,   
862, 332 
1552, 562 
 ,   
780, 388 
1572, 647 
 ,   
749, 417 
1581, 685 
 ,   
735, 447 
1545, 710 
 ,   
711, 462 
1505, 697 
 ,   
682, 491 
1413, 674 
 ,   
677, 494 
1364, 647 
 ,   
638, 508 
1305, 609 
 ,   
614, 527 
1258, 570 
 ,   
566, 570 
1164, 496 
 ,   
552, 585 
1132, 449 
 ,   
540, 602 
1088, 397 
 ,   
506, 588 
1043, 352 
 ,   
412, 602 
960, 269 
 ,   
372, 592 
914, 270 
 ,   
338, 592 
863, 301 
 ,   
315, 583 
821, 314 
 ,   
268, 579 
707, 314 
 ,   
264, 556 
654, 308 
 ,   
