258, 342 
204, 437 
488, 104 
657, 117 
561, 266 
606, 313 
669, 228 
712, 207 
749, 179 
869, 185 
1107, 171 
1148, 338 
989, 370 
963, 524 
1112, 608 
1219, 508 
969, 647 
756, 547 
627, 602 
594, 563 
 
207, 443 
249, 342 
495, 109 
664, 112 
567, 272 
604, 310 
673, 226 
720, 207 
743, 172 
865, 188 
1101, 171 
1149, 334 
1203, 512 
990, 375 
1104, 599 
953, 518 
968, 655 
761, 556 
619, 604 
595, 574 
 
215, 446 
254, 346 
560, 271 
607, 312 
675, 229 
716, 202 
658, 120 
498, 105 
740, 174 
876, 196 
1097, 168 
1149, 334 
991, 377 
961, 525 
768, 554 
626, 602 
590, 565 
964, 648 
1107, 602 
1207, 514 
 
207, 439 
244, 348 
484, 105 
660, 111 
560, 267 
607, 312 
675, 230 
720, 200 
736, 171 
873, 190 
1108, 170 
1150, 338 
994, 378 
959, 518 
1103, 598 
1205, 513 
965, 644 
750, 550 
614, 604 
590, 570 
 
224, 440 
244, 342 
566, 272 
488, 102 
664, 116 
670, 226 
718, 202 
740, 174 
607, 311 
875, 192 
1103, 172 
1150, 334 
989, 378 
951, 518 
1101, 599 
1204, 514 
963, 642 
762, 544 
601, 601 
595, 564 
 
212, 439 
241, 342 
560, 266 
609, 314 
670, 237 
714, 196 
739, 167 
653, 118 
869, 189 
1111, 169 
1153, 338 
990, 380 
962, 526 
961, 641 
1103, 593 
1207, 512 
759, 549 
604, 603 
589, 567 
 
231, 448 
237, 340 
565, 273 
609, 310 
668, 234 
722, 195 
672, 111 
492, 105 
732, 163 
877, 198 
1099, 174 
1164, 343 
993, 382 
967, 524 
756, 541 
598, 600 
597, 566 
960, 646 
1108, 606 
1204, 522 
 
227, 446 
228, 351 
482, 102 
654, 115 
575, 263 
610, 311 
688, 222 
715, 204 
725, 150 
874, 197 
1107, 178 
1149, 334 
991, 383 
962, 514 
740, 540 
592, 570 
590, 589 
956, 632 
1107, 597 
1218, 511 
 
234, 452 
224, 356 
580, 265 
608, 308 
677, 231 
714, 192 
731, 154 
656, 115 
496, 107 
875, 202 
1110, 180 
1151, 339 
999, 391 
964, 515 
957, 625 
1102, 598 
1227, 504 
757, 541 
589, 601 
593, 575 
 
236, 453 
234, 345 
566, 267 
612, 314 
674, 235 
712, 190 
726, 167 
666, 110 
488, 106 
874, 203 
1107, 181 
1158, 337 
1000, 389 
969, 524 
953, 639 
1105, 587 
1226, 517 
755, 538 
584, 601 
586, 564 
 
229, 439 
218, 364 
573, 269 
602, 307 
663, 238 
710, 197 
722, 156 
667, 111 
497, 95 
873, 197 
1114, 174 
1156, 339 
991, 387 
953, 522 
957, 618 
1107, 592 
1227, 504 
747, 537 
589, 599 
589, 573 
 
230, 449 
220, 356 
569, 257 
607, 307 
664, 230 
704, 188 
720, 156 
648, 119 
494, 104 
871, 197 
1118, 177 
1155, 76 
1163, 347 
1007, 386 
1104, 602 
955, 626 
963, 520 
751, 536 
589, 568 
574, 597 
 
245, 453 
215, 365 
576, 263 
613, 317 
675, 243 
719, 199 
714, 162 
670, 112 
877, 202 
1164, 72 
1121, 182 
1171, 342 
1009, 402 
974, 527 
1105, 588 
1229, 515 
958, 622 
736, 533 
595, 569 
593, 593 
 
217, 363 
235, 440 
497, 96 
667, 110 
704, 139 
733, 205 
662, 222 
569, 258 
610, 302 
873, 202 
1146, 182 
1175, 87 
1164, 349 
1005, 403 
971, 518 
947, 619 
1092, 592 
744, 533 
598, 574 
552, 603 
 
1102, 591 
938, 624 
976, 518 
1005, 398 
1163, 350 
1115, 172 
1166, 89 
879, 205 
685, 111 
714, 157 
723, 195 
671, 230 
584, 257 
615, 301 
207, 363 
243, 449 
562, 601 
601, 581 
724, 525 
 
254, 451 
198, 370 
589, 257 
608, 306 
679, 231 
727, 199 
719, 164 
675, 111 
868, 205 
1135, 173 
1179, 79 
1171, 355 
1236, 522 
1109, 600 
1016, 414 
977, 502 
729, 539 
590, 583 
561, 592 
 
245, 456 
193, 370 
584, 253 
614, 302 
673, 223 
720, 192 
711, 157 
665, 109 
868, 190 
1121, 175 
1161, 334 
992, 396 
966, 515 
952, 607 
1108, 600 
736, 523 
575, 583 
549, 599 
1171, 76 
 
208, 375 
256, 450 
586, 249 
606, 298 
672, 216 
718, 189 
712, 126 
673, 115 
869, 213 
1138, 179 
1183, 77 
1183, 357 
1098, 593 
1009, 393 
970, 511 
942, 597 
738, 523 
596, 578 
549, 598 
 
188, 381 
241, 444 
593, 251 
615, 306 
669, 230 
719, 189 
712, 149 
662, 114 
867, 196 
1136, 175 
1179, 90 
1166, 361 
1007, 400 
963, 514 
949, 606 
1102, 595 
738, 531 
591, 572 
548, 595 
 
248, 449 
192, 376 
582, 237 
615, 311 
680, 240 
684, 107 
705, 149 
718, 200 
875, 200 
1122, 175 
1181, 73 
1175, 344 
1016, 408 
1248, 517 
1118, 610 
976, 511 
938, 607 
728, 535 
588, 566 
554, 593 
 
176, 383 
257, 454 
573, 254 
616, 297 
669, 229 
708, 192 
692, 139 
675, 113 
867, 210 
1125, 163 
1187, 78 
1171, 355 
1005, 384 
959, 518 
949, 604 
1096, 590 
1251, 514 
720, 525 
589, 574 
532, 592 
 
186, 384 
253, 442 
577, 251 
621, 305 
672, 238 
698, 105 
718, 196 
873, 205 
1145, 183 
1164, 354 
1008, 402 
1104, 592 
976, 524 
957, 595 
725, 525 
591, 574 
546, 597 
 
170, 385 
259, 459 
598, 246 
620, 307 
665, 232 
716, 195 
700, 131 
678, 103 
854, 213 
1107, 169 
1187, 94 
1171, 365 
1111, 596 
967, 512 
1256, 504 
1016, 404 
935, 582 
707, 527 
593, 579 
540, 594 
 
172, 392 
262, 455 
602, 246 
613, 299 
658, 223 
719, 192 
682, 97 
694, 125 
859, 205 
1141, 175 
1187, 86 
1174, 354 
1007, 402 
1263, 494 
1103, 606 
971, 516 
944, 588 
710, 524 
592, 576 
530, 603 
 
267, 458 
179, 388 
606, 244 
616, 309 
666, 231 
715, 192 
692, 102 
686, 115 
857, 217 
1137, 175 
1196, 101 
1175, 360 
1253, 500 
1108, 595 
1013, 400 
971, 510 
939, 588 
715, 519 
590, 580 
524, 598 
 
158, 396 
272, 457 
600, 241 
622, 318 
664, 240 
714, 193 
690, 98 
699, 115 
859, 220 
1145, 175 
1197, 94 
1186, 369 
1108, 610 
1020, 414 
977, 510 
934, 581 
1258, 484 
714, 514 
592, 583 
532, 601 
 
167, 395 
270, 463 
623, 311 
604, 238 
665, 231 
721, 196 
694, 85 
698, 106 
862, 210 
1143, 172 
1186, 89 
1173, 360 
1018, 407 
977, 516 
932, 581 
712, 516 
605, 584 
532, 603 
1260, 489 
1111, 601 
 
262, 461 
589, 240 
625, 313 
667, 234 
715, 189 
684, 91 
